Class_Name,Description,Type,id,Professor,,Unit,Attributes,Subject,Number,Unit,mon,tues,wed,thur,fri,start_time,end_time,,,,,,,,,,,,
JEWISHST 203,INTERMED MODERN HEBREW,lec,1,Departmental Staff,,1,"FL,C,ALP",JEWISHST,203,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
JEWISHST 243,MODERN EUROPEAN SHORT FICTION,lec,1,Saskia Ziolkowski,,1,"CCI,EI,C,ALP,CZ",JEWISHST,243,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
JEWISHST 258,THE MODERN MIDDLE EAST,lec,1,Adam Mestyan,,1,"CCI,C,CZ",JEWISHST,258,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
JEWISHST 301D,RELIGION RESTRICTIONS VIOLENCE,lec,1,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",,1,"CCI,EI,C,CZ",JEWISHST,301,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
JEWISHST 301D,RELIGION RESTRICTIONS VIOLENCE,dis,1,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",,1,"CCI,EI,C,CZ",JEWISHST,301,0,FALSE,FALSE,TRUE,FALSE,FALSE,8:30AM,9:20AM,,,,,,,,,,,,
JEWISHST 301D,RELIGION RESTRICTIONS VIOLENCE,dis,2,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",,1,"CCI,EI,C,CZ",JEWISHST,301,0,FALSE,FALSE,TRUE,FALSE,FALSE,10:05AM,10:55AM,,,,,,,,,,,,
JEWISHST 301D,RELIGION RESTRICTIONS VIOLENCE,dis,3,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",,1,"CCI,EI,C,CZ",JEWISHST,301,0,FALSE,FALSE,FALSE,TRUE,FALSE,8:30AM,9:20AM,,,,,,,,,,,,
JEWISHST 301D,RELIGION RESTRICTIONS VIOLENCE,dis,4,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",,1,"CCI,EI,C,CZ",JEWISHST,301,0,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,10:55AM,,,,,,,,,,,,
JEWISHST 305S,ADVANCED MODERN HEBREW,lec,1,Departmental Staff,,1,"CCI,FL,C,ALP",JEWISHST,305,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
JEWISHST 342,THE HOLOCAUST,lec,1,Departmental Staff,,1,"CCI,EI,STS,C,CZ",JEWISHST,342,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
JEWISHST 369,GERMANY CONFRONTS HOLOCAUST,lec,1,Kristen Dolan,,1,"CCI,EI,C,ALP,CZ",JEWISHST,369,1,TRUE,FALSE,TRUE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
JPN 101,ELEMENTARY JAPANESE,lec,1,Naoko Kurokawa,,1,FL,JPN,101,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
JPN 101,ELEMENTARY JAPANESE,lec,2,Naoko Kurokawa,,1,FL,JPN,101,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
JPN 101,ELEMENTARY JAPANESE,dis,1,Naoko Kurokawa,,1,FL,JPN,101,0,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:15PM,,,,,,,,,,,,
JPN 101,ELEMENTARY JAPANESE,dis,2,Naoko Kurokawa,,1,FL,JPN,101,0,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,3:55PM,,,,,,,,,,,,
JPN 203,INTERMEDIATE JAPANESE,lec,1,Azusa Saito,,1,"FL,CZ",JPN,203,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
JPN 203,INTERMEDIATE JAPANESE,lec,2,Azusa Saito,,1,"FL,CZ",JPN,203,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
JPN 203,INTERMEDIATE JAPANESE,dis,1,Azusa Saito,,1,"FL,CZ",JPN,203,0,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,12:35PM,,,,,,,,,,,,
JPN 203,INTERMEDIATE JAPANESE,dis,2,Azusa Saito,,1,"FL,CZ",JPN,203,0,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:15PM,,,,,,,,,,,,
JPN 305,ADVANCED JAPANESE,lec,1,Yunchuan Chen,,1,"CCI,FL,ALP",JPN,305,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
KICHE 101,ELEMENTARY K'ICHE' MAYA I,lec,1,Departmental Staff,,1,FL,KICHE,101,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:00PM,5:15PM,,,,,,,,,,,,
KICHE 203,INTERMEDIATE K'ICHE' MAYA I,lec,1,Departmental Staff,,1,FL,KICHE,203,1,FALSE,TRUE,FALSE,TRUE,FALSE,2:00PM,3:15PM,,,,,,,,,,,,
KOREAN 101,ELEMENTARY KOREAN,lec,1,Barohny Eun,,1,FL,KOREAN,101,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
KOREAN 101,ELEMENTARY KOREAN,lec,2,Barohny Eun,,1,FL,KOREAN,101,1,TRUE,FALSE,TRUE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
KOREAN 101,ELEMENTARY KOREAN,dis,1,Barohny Eun,,1,FL,KOREAN,101,0,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:15PM,,,,,,,,,,,,
KOREAN 101,ELEMENTARY KOREAN,dis,2,Barohny Eun,,1,FL,KOREAN,101,0,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,3:55PM,,,,,,,,,,,,
KOREAN 203,INTERMEDIATE KOREAN,lec,1,Eunyoung Kim,,1,FL,KOREAN,203,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
KOREAN 203,INTERMEDIATE KOREAN,lec,2,Eunyoung Kim,,1,FL,KOREAN,203,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
KOREAN 203,INTERMEDIATE KOREAN,dis,1,Eunyoung Kim,,1,FL,KOREAN,203,0,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:30PM,,,,,,,,,,,,
KOREAN 203,INTERMEDIATE KOREAN,dis,2,Eunyoung Kim,,1,FL,KOREAN,203,0,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,3:55PM,,,,,,,,,,,,
KOREAN 305,ADVANCED KOREAN,lec,1,Eunyoung Kim,,1,"CCI,FL,ALP",KOREAN,305,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,-,5:55PM,,,,
KOREAN 455S,KOREAN POLITICS AND SOCIETY,lec,1,Jung Min Lee,,1,"CCI,EI,FL,CZ,SS",KOREAN,455,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LATAMER 121,INTRO CONTEM LATIN AMER,lec,1,Gabriela Goldin Marcovich,,1,"CCI,C,CZ",LATAMER,121,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LATAMER 222,ENVIRON/CAPITALISM IN LAT AMER,lec,1,Gabriela Goldin Marcovich,,1,"R,W,C,CZ,SS",LATAMER,222,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
LATAMER 246S,HUMAN RIGHTS IN THE AMERICAS,lec,1,Robin Kirk,,1,"CCI,W,C,CZ",LATAMER,246,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
LATAMER 320S,SOCIAL MOVEMENTS/SOCIAL MEDIA,lec,1,Negar Mottahedeh,,1,"CCI,EI,STS,C,ALP,CZ",LATAMER,320,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
LATAMER 328,GLOBAL BRAZIL,lec,1,John D French,,1,"CCI,C,CZ,SS",LATAMER,328,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LATAMER 343,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,,1,"CCI,EI,R,C,ALP,SS",LATAMER,343,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
LATAMER 89S,FIRST YEAR SEMINAR (TOP),lec,2,Gustavo PT Furtado,,1,,LATAMER,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LATIN 101,ELEMENTARY LATIN,lec,1,Sinja Küppers,,1,FL,LATIN,101,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
LATIN 101,ELEMENTARY LATIN,lec,2,Rex Crews,,1,FL,LATIN,101,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
LATIN 101,ELEMENTARY LATIN,lec,3,Michael Abraham Freeman,,1,FL,LATIN,101,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
LATIN 203,INTERMEDIATE LATIN,lec,1,Rex Crews,,1,"FL,CZ",LATIN,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,10:20AM,11:10AM,,,,,,,,,,,,
LATIN 203,INTERMEDIATE LATIN,lec,2,Antonio Robert LoPiano,,1,"FL,CZ",LATIN,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
LATIN 203,INTERMEDIATE LATIN,lec,3,William Erickson Bridges,,1,"FL,CZ",LATIN,203,1,TRUE,FALSE,TRUE,FALSE,TRUE,3:20PM,4:10PM,,,,,,,,,,,,
LATIN 251,REFRESHER LATIN,lec,1,Rex Crews,,1,FL,LATIN,251,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
LATIN 332S,DRAMA,lec,1,Departmental Staff,,1,"CCI,FL,ALP",LATIN,332,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
LATIN 368S,PLINY AND MARTIAL,lec,1,Departmental Staff,,1,"CCI,FL,ALP,CZ",LATIN,368,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LINGUIST 201,INTRO TO LINGUISTICS,lec,1,Gareth O Price,,1,"CCI,C,SS",LINGUIST,201,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LINGUIST 201,INTRO TO LINGUISTICS,lec,2,Gail L Clements,,1,"CCI,C,SS",LINGUIST,201,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LINGUIST 212FS,"LAW, ETHICS & RESPONSIBILITY",lec,1,Michael Newcity,,1,"EI,STS,C,SS",LINGUIST,212,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LINGUIST 216FS,NEUROSCIENCE / HUMAN LANGUAGE,lec,1,Edna Andrews,,1,"C,NS,SS",LINGUIST,216,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
LINGUIST 217FS,"LANGUAGE, THOUGHT, AND CULTURE",lec,1,"Gareth O Price, Luciana Fellin",,1,"CCI,C,CZ,SS",LINGUIST,217,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LINGUIST 301,ADVANCED SPANISH GRAMMAR,lec,1,Departmental Staff,,1,"CCI,FL,C",LINGUIST,301,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
LINGUIST 304S,FRENCH COMP/TRANSLATION,lec,1,Departmental Staff,,1,"CCI,FL,W,C",LINGUIST,304,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,1:00PM,,,,,,,,,,,,
LINGUIST 451,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,,1,"CCI,C,SS",LINGUIST,451,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LIT 201,INTRO GLOBAL CULTURAL STUDIES,lec,1,Robyn Wiegman,,1,"CCI,EI,ALP,CZ",LIT,201,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
LIT 202S,INTRO TO PERFORMANCE STUDIES,lec,1,Brad Rogers,,1,"CCI,W,C,ALP",LIT,202,1,FALSE,FALSE,TRUE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
LIT 211,INDIAN CINEMA,lec,1,Satendra Khanna,,1,"CCI,R,C,ALP,CZ",LIT,211,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LIT 220,FILM GENRES,lec,1,Departmental Staff,,1,"C,ALP",LIT,220,1,FALSE,FALSE,TRUE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
LIT 225,SCREENING COLD WAR ESPIONAGE,lec,1,Beth Holmgren,,1,"CCI,EI,C,ALP,CZ",LIT,225,1,TRUE,FALSE,FALSE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
LIT 244,MODERN EUROPEAN SHORT FICTION,lec,1,Saskia Ziolkowski,,1,"CCI,EI,C,ALP,CZ",LIT,244,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
LIT 251,INTRO TO THE MIDDLE EAST,lec,1,Fadi A Bardawil,,1,"CCI,C,ALP,CZ",LIT,251,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
LIT 262,FRENCH LOVE STORY,lec,1,Michele L Longino,,1,"CCI,C,ALP",LIT,262,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LIT 280,"MARX, NIETZSCHE, FREUD",lec,1,Henry Pickford,,1,"CCI,C,CZ,SS",LIT,280,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
LIT 295S,SEX WORK:POLITICS OF SXL LABOR,lec,1,Kathi Weeks,,1,"CCI,C,SS",LIT,295,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
LIT 320S,SOCIAL MOVEMENTS/SOCIAL MEDIA,lec,1,Negar Mottahedeh,,1,"CCI,EI,STS,C,ALP,CZ",LIT,320,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
LIT 325S,UNDERSTANDING MEDIATION,lec,1,Markos Hadjioannou,,1,"CCI,C,ALP,CZ",LIT,325,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LIT 336,INTRO TO US LATINO/A LIT,lec,1,Claudia Milian,,1,"CCI,C,ALP",LIT,336,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LIT 343,MASS INCARCERATION/CITIZENSHIP,lec,1,Wahneema Lubiano,,1,"CCI,EI,R,C,ALP,CZ",LIT,343,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
LIT 350S,"BRAINS, EVERYWHERE",lec,1,Antonio Viego,,1,"EI,C,CZ",LIT,350,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LIT 351S,CONTEMPORARY NOVEL,lec,1,Nancy Armstrong,,1,"C,ALP",LIT,351,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LIT 361,GLOBAL APPLE,lec,1,Ralph A Litzinger,,1,"EI,STS,C,CZ,SS",LIT,361,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
LIT 369,GERMANY CONFRONTS HOLOCAUST,lec,1,Kristen Dolan,,1,"CCI,EI,C,ALP,CZ",LIT,369,1,TRUE,FALSE,TRUE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
LIT 380,MARXISM AND SOCIETY,lec,1,Michael P Hardt,,1,"EI,SIGNATURE,C,CZ,SS",LIT,380,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
LIT 382S,FICTIONS THAT MARK THE MOMENT,lec,1,Wahneema Lubiano,,1,"CCI,EI,R,C,ALP,CZ",LIT,382,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LIT 490S-1,SP TOP THEORY,lec,1,Robyn Wiegman,,1,,LIT,490,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LIT 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Esther L Gabara,,1,,LIT,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LIT 89S,FIRST-YEAR SEMINAR (TOP),lec,2,Gustavo PT Furtado,,1,,LIT,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LIT 89S,FIRST-YEAR SEMINAR (TOP),lec,3,Elvira Vilches,,1,,LIT,89,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
LSGS 306,"HEALTH, CULTURE, LATINO COMMUN",lec,1,Joan E Clifford,,1,"CCI,FL,C",LSGS,306,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
LSGS 306,"HEALTH, CULTURE, LATINO COMMUN",lec,2,Rosa Solorzano,,1,"CCI,FL,C",LSGS,306,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
LSGS 308S,"LATINX VOICES IN DUKE, DURHAM",lec,1,Departmental Staff,,1,"CCI,FL,W,SL,C,CZ",LSGS,308,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
LSGS 336,INTRO TO US LATINO/A LIT,lec,1,Claudia Milian,,1,"CCI,C,ALP",LSGS,336,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
LSGS 350S,"BRAINS, EVERYWHERE",lec,1,Antonio Viego,,1,"EI,C,CZ",LSGS,350,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
MATH 105L,LAB CALC/FUNCTIONS I,lec,1,Departmental Staff,,1,QS,MATH,105,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
MATH 105L,LAB CALC/FUNCTIONS I,lec,2,Departmental Staff,,1,QS,MATH,105,1,TRUE,FALSE,TRUE,FALSE,TRUE,12:00PM,12:50PM,,,,,,,,,,,,
MATH 105L,LAB CALC/FUNCTIONS I,lec,3,Departmental Staff,,1,QS,MATH,105,1,TRUE,FALSE,TRUE,FALSE,TRUE,1:40PM,2:30PM,,,,,,,,,,,,
MATH 105L,LAB CALC/FUNCTIONS I,lab,1,Departmental Staff,,1,QS,MATH,105,0,FALSE,FALSE,FALSE,TRUE,FALSE,12:45PM,2:30PM,,,,,,,,,,,,
MATH 105L,LAB CALC/FUNCTIONS I,lab,2,Departmental Staff,,1,QS,MATH,105,0,FALSE,FALSE,FALSE,TRUE,FALSE,10:30AM,12:15PM,,,,,,,,,,,,
MATH 105L,LAB CALC/FUNCTIONS I,lab,3,Departmental Staff,,1,QS,MATH,105,0,FALSE,FALSE,FALSE,TRUE,FALSE,8:30AM,10:15AM,,,,,,,,,,,,
MATH 106L,LAB CALC/FUNCTIONS II,lec,1,Departmental Staff,,1,QS,MATH,106,1,TRUE,FALSE,TRUE,FALSE,TRUE,4:55PM,5:45PM,,,,,,,,,,,,
MATH 106L,LAB CALC/FUNCTIONS II,lab,1,Departmental Staff,,1,QS,MATH,106,0,FALSE,FALSE,FALSE,TRUE,FALSE,5:05PM,6:50PM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lec,1,Departmental Staff,,1,QS,MATH,111,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:45AM,9:35AM,,,,,,,-,11:20AM,,,,
MATH 111L,LABORATORY CALCULUS I,lec,2,Departmental Staff,,1,QS,MATH,111,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:20AM,11:10AM,,,,,,,-,9:45AM,,,,
MATH 111L,LABORATORY CALCULUS I,lec,3,Departmental Staff,,1,QS,MATH,111,1,TRUE,FALSE,TRUE,FALSE,FALSE,12:00PM,12:50PM,,,,,,,-,1:00PM,,,,
MATH 111L,LABORATORY CALCULUS I,lec,4,Departmental Staff,,1,QS,MATH,111,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:40PM,2:30PM,,,,,,,-,2:40PM,,,,
MATH 111L,LABORATORY CALCULUS I,lec,5,Departmental Staff,,1,QS,MATH,111,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:20PM,4:10PM,,,,,,,-,4:20PM,,,,
MATH 111L,LABORATORY CALCULUS I,lec,6,Departmental Staff,,1,QS,MATH,111,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:20PM,4:10PM,,,,,,,-,4:20PM,,,,
MATH 111L,LABORATORY CALCULUS I,lec,7,Departmental Staff,,1,QS,MATH,111,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:45AM,9:35AM,,,,,,,-,9:45AM,,,,
MATH 111L,LABORATORY CALCULUS I,lab,1,Departmental Staff,,1,QS,MATH,111,0,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lab,2,Departmental Staff,,1,QS,MATH,111,0,FALSE,TRUE,FALSE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lab,3,Departmental Staff,,1,QS,MATH,111,0,FALSE,TRUE,FALSE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lab,4,Departmental Staff,,1,QS,MATH,111,0,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lab,5,Departmental Staff,,1,QS,MATH,111,0,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lab,6,Departmental Staff,,1,QS,MATH,111,0,TRUE,FALSE,FALSE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
MATH 111L,LABORATORY CALCULUS I,lab,7,Departmental Staff,,1,QS,MATH,111,0,TRUE,FALSE,FALSE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
MATH 112L,LABORATORY CALCULUS II,lec,1,Departmental Staff,,1,QS,MATH,112,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:45AM,9:35AM,,,,,,,-,11:20AM,,,,
MATH 112L,LABORATORY CALCULUS II,lec,2,Departmental Staff,,1,QS,MATH,112,1,TRUE,FALSE,TRUE,FALSE,FALSE,12:00PM,12:50PM,,,,,,,-,1:00PM,,,,
MATH 112L,LABORATORY CALCULUS II,lab,1,Departmental Staff,,1,QS,MATH,112,0,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
MATH 112L,LABORATORY CALCULUS II,lab,2,Departmental Staff,,1,QS,MATH,112,0,FALSE,TRUE,FALSE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,1,Departmental Staff,,1,QS,MATH,122,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:40PM,2:30PM,,,,,,,-,1:00PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,2,Departmental Staff,,1,QS,MATH,122,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:20PM,4:10PM,,,,,,,-,2:40PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,3,Departmental Staff,,1,QS,MATH,122,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:45AM,9:35AM,,,,,,,-,2:40PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,4,Departmental Staff,,1,QS,MATH,122,1,FALSE,TRUE,FALSE,TRUE,FALSE,4:55PM,5:45PM,,,,,,,-,5:55PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,5,Departmental Staff,,1,QS,MATH,122,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:20PM,4:10PM,,,,,,,-,4:20PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,6,Departmental Staff,,1,QS,MATH,122,1,TRUE,FALSE,TRUE,FALSE,FALSE,12:00PM,12:50PM,,,,,,,-,1:00PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,7,Departmental Staff,,1,QS,MATH,122,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:40PM,2:30PM,,,,,,,-,2:40PM,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,1,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,2,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,3,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,FALSE,TRUE,1:25PM,2:40PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,4,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,FALSE,TRUE,4:40PM,5:55PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,5,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,6,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,7,Departmental Staff,,1,QS,MATH,122,0,FALSE,FALSE,FALSE,FALSE,TRUE,1:25PM,2:40PM,,,,,,,,,,,,
MATH 165FS,CRYPTOGRAPHY AND SOCIETY,lec,1,Lillian B Pierce,,1,"STS,W,C,QS",MATH,165,1,TRUE,FALSE,TRUE,FALSE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
MATH 202D,MULTIVAR CALCULUS FOR ECON,lec,1,Shira Viel,,1,QS,MATH,202,1,TRUE,FALSE,TRUE,FALSE,TRUE,8:45AM,9:35AM,,,,,,,,,,,,
