Class_Name,Description,Type,id,Professor,Time,Unit,Attributes,Subject,Number
ECON 312S,ADAM SMITH & NATURAL LIBERTY,lec,1,Kevin D. Hoover,MW 3:05PM - 4:20PM,1.0,"STS,C,SS",ECON,312
ECON 319,PHILOSOPHY/METHOD OF ECONOMICS,lec,1,"Alexander Rosenberg, Jennifer S Jhun",TuTh 1:25PM - 2:40PM,1.0,"EI,W,C,SS",ECON,319
ECON 337S,INEQUALITIES AND LOW-WAGE WORK,lec,1,Genna R Miller,WF 10:05AM - 11:20AM,1.0,"EI,SL,SS",ECON,337
ECON 338,ECON OF THE PUB SEC,lec,1,Marc A Jeuland,MW 10:05AM - 11:20AM F 12:00PM - 12:50PM,1.0,"C,SS",ECON,338
ECON 338,ECON OF THE PUB SEC,lec,2,William A Darity,TuTh 1:25PM - 2:40PM F 12:00PM - 12:50PM,1.0,"C,SS",ECON,338
ECON 344,HISTORY OF ART MARKETS,lec,1,Hans J Van Miegroet,MW 3:05PM - 4:20PM,1.0,"R,STS,C,SS",ECON,344
ECON 344,HISTORY OF ART MARKETS,lec,2,Hans J Van Miegroet,M 7:30PM - 10:00PM,1.0,"R,STS,C,SS",ECON,344
ECON 348,WOMEN IN THE ECONOMY,lec,1,Genna R Miller,WF 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,SS",ECON,348
ECON 351S,ECO/POL PERFORM. CIVILIZATIONS,lec,1,Timur Kuran,Tu 4:40PM - 7:10PM,1.0,"CCI,R,C,CZ,SS",ECON,351
ECON 355,INTERNATIONAL TRADE,lec,1,Rafael Dix Carneiro,TuTh 8:30AM - 9:45AM,1.0,"CCI,STS,C,SS",ECON,355
ECON 361,PRISONER'S DILEMMA/DISTR JUSTI,lec,1,Richard Salsman,TuTh 10:05AM - 11:20AM,1.0,"EI,C,SS",ECON,361
ECON 369,PEOPLE & POVERTY: POLICYMAKING,lec,1,Xiao Yu Wang,TuTh 1:25PM - 2:40PM,1.0,"R,SS",ECON,369
ECON 370,GLOBAL CAPITAL MARKETS,lec,1,John G Caccavale,TuTh 4:40PM - 5:55PM,1.0,"W,SS",ECON,370
ECON 372,INTERMEDIATE FINANCE,lec,1,Lawrence L Kreicher,TuTh 3:05PM - 4:20PM,1.0,"QS,SS",ECON,372
ECON 373,CORPORATE FINANCE,lec,1,Connel R Fullenkamp,MWF 10:05AM - 11:20AM,1.0,"R,QS,SS",ECON,373
ECON 375,ECON OF ENTREPRENEURSHIP,lec,1,Grace Kim,MW 11:45AM - 1:00PM,1.0,"C,SS",ECON,375
ECON 379,EMERGING MARKETS,lec,1,Ronald L Leven,TuTh 10:05AM - 11:20AM,1.0,"CCI,EI,C,CZ,SS",ECON,379
ECON 381S,INSIDE HEDGE FUNDS,lec,1,Linsey Lebowitz Hughes,W 11:45AM - 2:15PM,1.0,SS,ECON,381
ECON 389,PPE CAPSTONE,lec,1,Michael Munger,W 3:05PM - 5:35PM,1.0,"R,C,SS",ECON,389
ECON 432S,ENVIRONMENTAL JUSTICE,lec,1,Christopher D Timmins,MW 10:05AM - 11:20AM,1.0,"EI,R,W,C,SS",ECON,432
ECON 452,ECONOMIC GROWTH,lec,1,Pietro Peretto,Th 4:40PM - 7:10PM,1.0,"CCI,R,C,SS",ECON,452
ECON 462,BEHAVIORAL ECONOMICS,lec,1,Philipp Sadowski,TuTh 10:05AM - 11:20AM,1.0,"QS,SS",ECON,462
ECON 471,FINANCIAL MRKT AND INVESTMENTS,lec,1,Tim Bollerslev,MW 3:05PM - 4:20PM,1.0,"QS,SS",ECON,471
ECON 477,FIXED INCOME MARKETS/QUANTITAT,lec,1,Lawrence L Kreicher,TuTh 11:45AM - 1:00PM,1.0,QS,ECON,477
ECON 495S,HONORS SEMINAR I,lec,1,Michelle Connolly,TuTh 3:05PM - 4:20PM,1.0,"R,W,SS",ECON,495
ECON 495S,HONORS SEMINAR I,lec,2,Kent P Kimbrough,TuTh 10:05AM - 11:20AM,1.0,"R,W,SS",ECON,495
ECON 495S,HONORS SEMINAR I,lec,3,Grace Kim,MW 10:05AM - 11:20AM,1.0,"R,W,SS",ECON,495
EDUC 101,FOUNDATIONS OF EDUCATION,lec,1,Amy Anderson,MW 10:05AM - 11:20AM,1.0,"CCI,EI,SL,SS",EDUC,101
EDUC 101,FOUNDATIONS OF EDUCATION,lec,2,Martin Paul Smith,MW 11:45AM - 1:00PM,1.0,"CCI,EI,SL,SS",EDUC,101
EDUC 101,FOUNDATIONS OF EDUCATION,lec,3,Kisha N Daniels,F 3:05PM - 5:35PM,1.0,"CCI,EI,SL,SS",EDUC,101
EDUC 111FS,RETHINKING SCHOOL: SOC JUSTICE,lec,1,"David Michael Malone, Jan Riggsbee",TuTh 11:45AM - 1:45PM,1.0,"CCI,EI,SL,C,SS",EDUC,111
EDUC 112FS,"MEDICAL ETHICS, AGING, EOL",lec,1,Jehanne Gheith,MW 3:05PM - 4:20PM,1.0,"CCI,EI,SL,C,ALP",EDUC,112
EDUC 113FS,ENTERPRISING CIVIC ENGAGEMENT,lec,1,Lisa Beth Bergene,WF 10:05AM - 11:20AM,1.0,"EI,SL,C,SS",EDUC,113
EDUC 201S,ENGAGED CITIZENS/SOCIAL CHANGE,lec,1,Eric J Mlyn,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,C,SS",EDUC,201
EDUC 209FS,DIGITAL DOCUMENTARY PHOTO,lec,1,Anna S Post-Rust,TuTh 10:05AM - 11:20AM,1.0,"EI,SL,C,ALP",EDUC,209
EDUC 209S,DIGITAL DOCUMENTARY PHOTO,lec,1,Anna S Post-Rust,TuTh 1:25PM - 2:40PM,1.0,"EI,SL,C,ALP",EDUC,209
EDUC 220,"RACE, POWER, AND IDENTITY",lec,1,Martin Paul Smith,TuTh 3:05PM - 4:20PM,1.0,"CCI,EI,R,C,SS",EDUC,220
EDUC 234S,ANTHROPOLOGY AND EDUCATION,lec,1,Zoila Airall,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,C,SS",EDUC,234
EDUC 239,MARXISM AND SOCIETY,lec,1,Michael P Hardt,MW 10:05AM - 11:20AM,1.0,"EI,SIGNATURE,C,CZ,SS",EDUC,239
EDUC 240,EDUCATIONAL PSYCHOLOGY,lec,1,David Michael Malone,W 3:05PM - 5:35PM,1.0,"CCI,EI,SL,C,SS",EDUC,240
EDUC 240,EDUCATIONAL PSYCHOLOGY,lec,2,Kisha N Daniels,F 10:05AM - 12:35PM,1.0,"CCI,EI,SL,C,SS",EDUC,240
EDUC 243S,"CHILDREN, SCHOOLS AND SOCIETY",lec,1,Susan R Wynn,TuTh 11:45AM - 1:00PM,1.0,"CCI,EI,W,SL,C,SS",EDUC,243
EDUC 244S,LITERACY/PHOTOGRAPHY,lec,1,Katherine Hyde,W 3:05PM - 5:35PM,1.0,"EI,SL,C,ALP,SS",EDUC,244
EDUC 255S,"LITERACY, WRITING, TUTORING",lec,1,Eliana J Schonberg,Tu 10:05AM - 12:35PM,1.0,"W,C,SS",EDUC,255
EDUC 275S,LANDSCAPE OF HEALTH CARE,lec,1,Devdutta G Sangvai,TuTh 1:25PM - 2:40PM,1.0,"EI,W,C,SS",EDUC,275
EDUC 289S,ASSESSMENT IN HIGHER EDUCATIO,lec,1,Jennifer Lee Hill,MW 1:25PM - 2:40PM,1.0,"R,STS,W,SS",EDUC,289
EDUC 345S,ASIANS IN AMERICAN HIGHER EDUC,lec,1,Li-Chen Chin,MW 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,SS",EDUC,345
EDUC 407S,TEACHING PRAC IN MATH AND SCI,lec,1,Lisa Carboni,M 4:40PM - 7:10PM,1.0,"STS,SS",EDUC,407
EDUC 408S,TEACHING PRAC LANG ARTS & SS,lec,1,Jan Riggsbee,Tu 4:40PM - 7:10PM,1.0,"CCI,EI,SL,SS",EDUC,408
EDUC 409S,ELEMENTARY CURRICULUM,lec,1,Jan Riggsbee,WF 4:40PM - 5:55PM,1.0,,EDUC,409
EDUC 430S,WOMEN AND THE PROFESSIONS,lec,1,"Colleen M Scott, Jennifer S Ahern-Dodson",M 6:15PM - 10:00PM,1.0,"EI,R,W,C,SS",EDUC,430
EDUC 495,TEACHING HIGH SCHOOL,lec,1,Brian L McDonald,W 6:15PM - 8:45PM,1.0,,EDUC,495
EDUC 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Adam Edward Hollowell,M 3:05PM - 5:35PM W 4:40PM - 5:55PM,1.0,,EDUC,89
EDUC 89S,FIRST-YEAR SEMINAR (TOP),lec,2,Martin Paul Smith,Th 10:05AM - 12:35PM W 4:40PM - 5:55PM,1.0,,EDUC,89
EGR 101L,ENGR DESIGN & COMMUNICATION,lec,1,"Amanda Marie Cyprowski, Ella A Saterbak, Michael Rizk",MF 8:30AM - 9:45AM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lec,2,"Amanda Marie Cyprowski, Ella A Saterbak, Nan M Jokerst, Shaundra B Daily",MF 10:05AM - 11:20AM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lec,3,"Amanda Marie Cyprowski, Rebecca A Simmons, Sophia T Santillan",MF 10:05AM - 11:20AM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lec,4,"Amanda Marie Cyprowski, Elizabeth K Bucholz, Jennifer West, Steven McClelland",MF 11:45AM - 1:00PM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lec,5,"Amanda Marie Cyprowski, Kevin M Caves",MF 11:45AM - 1:00PM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lec,6,"Amanda Marie Cyprowski, Michael Howard Bergin, Michael Rizk",MF 3:05PM - 5:05PM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lab,1,"Amanda Marie Cyprowski, Ella A Saterbak, Michael Rizk",Tu 3:05PM - 5:55PM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lab,2,"Amanda Marie Cyprowski, Ella A Saterbak, Nan M Jokerst, Shaundra B Daily",W 8:30AM - 11:20AM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lab,3,"Amanda Marie Cyprowski, Rebecca A Simmons, Sophia T Santillan",W 11:45AM - 2:35PM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lab,4,"Amanda Marie Cyprowski, Elizabeth K Bucholz, Jennifer West, Steven McClelland",W 11:45AM - 2:35PM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lab,5,"Amanda Marie Cyprowski, Kevin M Caves",Th 8:30AM - 11:20AM,1.0,,EGR,101
EGR 101L,ENGR DESIGN & COMMUNICATION,lab,6,"Amanda Marie Cyprowski, Michael Howard Bergin, Michael Rizk",W 3:05PM - 4:25PM,1.0,,EGR,101
EGR 103L,COMP METH IN ENGINEERING (LEC),lec,1,Michael R Gustafson II,MF 1:25PM - 2:40PM,1.0,QS,EGR,103
EGR 121L,ENGINEERING INNOVATION,lec,1,Rebecca A Simmons,MF 8:30AM - 9:45AM,1.0,,EGR,121
EGR 121L,ENGINEERING INNOVATION,lab,1,Rebecca A Simmons,Tu 3:05PM - 6:05PM,1.0,,EGR,121
EGR 201L,MECHANICS OF SOLIDS,lec,1,Departmental Staff,MW 10:05AM - 11:20AM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lec,2,Departmental Staff,TuTh 11:45AM - 1:00PM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lec,3,Joseph C Nadeau,TuTh 1:25PM - 2:40PM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lab,11,Departmental Staff,Tu 11:45AM - 1:00PM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lab,12,Departmental Staff,Tu 1:25PM - 2:40PM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lab,21,Departmental Staff,F 10:05AM - 11:20AM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lab,22,Departmental Staff,F 11:45AM - 1:00PM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lab,31,Joseph C Nadeau,W 3:05PM - 4:20PM,1.0,,EGR,201
EGR 201L,MECHANICS OF SOLIDS,lab,32,Joseph C Nadeau,W 4:40PM - 5:55PM,1.0,,EGR,201
EGR 238L,DATA ANALYSIS AND DECISION SCI,lec,1,Stacy L Tantum,MW 10:05AM - 11:20AM,1.0,,EGR,238
EGR 238L,DATA ANALYSIS AND DECISION SCI,lab,1,Stacy L Tantum,F 8:30AM - 11:30AM,1.0,,EGR,238
EGR 305,ENGR SYSTEMS OPTIM AND ECON,lec,1,Mark Borsuk,TuTh 1:25PM - 2:40PM,1.0,"C,SS",EGR,305
EGR 95FS,FIRST YEAR SEMINAR IN FOCUS,lec,1,Nico Hotz,MF 1:25PM - 2:40PM,1.0,"STS,NS,SS",EGR,95
EGR 95FS,FIRST YEAR SEMINAR IN FOCUS,lec,2,Josiah Knight,TuTh 8:30AM - 9:45AM,1.0,"STS,NS,SS",EGR,95
EGR 95FS,FIRST YEAR SEMINAR IN FOCUS,lec,3,"Amanda Marie Cyprowski, Sophia T Santillan",MF 10:05AM - 11:20AM W 11:45AM - 2:35PM,1.0,"STS,NS,SS",EGR,95
ENERGY 190FS,FOCUS PROG SEM ENERGY (TOP),lec,1,Tom Jay Cinq-Mars,TuTh 1:25PM - 2:40PM,1.0,,ENERGY,190
ENERGY 231,ENERGY AND ENVIRONMENT,lec,1,Lincoln F Pratson,MW 1:25PM - 2:40PM,1.0,"STS,C,NS,SS",ENERGY,231
ENGLISH 110S,INTRO CREATIVE WRITING,lec,1,Cathy E Shuman,Tu 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,110
ENGLISH 110S,INTRO CREATIVE WRITING,lec,2,Nicole D'Ann Higgins,W 4:40PM - 7:10PM,1.0,"W,ALP",ENGLISH,110
ENGLISH 190FS-2,FOCUS PROG SEM LIT (TOP),lec,1,Taylor H Black,MW 3:05PM - 4:20PM,1.0,,ENGLISH,190
ENGLISH 190FS-2,FOCUS PROG SEM LIT (TOP),lec,2,Astrid A Giugni,MW 4:40PM - 5:55PM,1.0,,ENGLISH,190
ENGLISH 202S,INTRO TO PERFORMANCE STUDIES,lec,1,Brad Rogers,W 3:05PM - 5:35PM,1.0,"CCI,W,C,ALP",ENGLISH,202
ENGLISH 220S,INTRO TO THE WRITING OF POETRY,lec,1,Tsitsi Jaji,Th 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,220
ENGLISH 220S,INTRO TO THE WRITING OF POETRY,lec,2,Joseph Donahue,W 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,220
ENGLISH 221S,INTRO. TO THE WRITING OF FICT.,lec,1,John Paul Gritton,Th 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,221
ENGLISH 221S,INTRO. TO THE WRITING OF FICT.,lec,2,Departmental Staff,M 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,221
ENGLISH 222S,INTRO TO THE WTG OF CREAT. N-F,lec,1,Cathy E Shuman,Th 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,222
ENGLISH 224S,WRITING THE TV DRAMA SERIES,lec,1,Neal C Bell,M 3:05PM - 5:35PM,1.0,"W,C,ALP",ENGLISH,224
ENGLISH 244,MODERN EUROPEAN SHORT FICTION,lec,1,Saskia Ziolkowski,TuTh 10:05AM - 11:20AM,1.0,"CCI,EI,C,ALP,CZ",ENGLISH,244
ENGLISH 247,VICTORIAN LIT,lec,1,Kathy A Psomiades,MW 1:25PM - 2:40PM,1.0,ALP,ENGLISH,247
ENGLISH 251,BRITISH LIT: 1900-1945,lec,1,Myles Oldershaw,WF 10:05AM - 11:20AM,1.0,ALP,ENGLISH,251
ENGLISH 269,"CLASSICS OF AM LIT, 1820-1860",lec,1,Victor H Strandberg,WF 1:25PM - 2:40PM,1.0,ALP,ENGLISH,269
ENGLISH 274,THE DRAMATIC MONSTER,lec,1,Neal C Bell,W 3:05PM - 5:35PM,1.0,"C,ALP",ENGLISH,274
ENGLISH 276,AFRICAN DIASPORA LITERATURE,lec,1,Tsitsi Jaji,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,W,C,ALP,CZ",ENGLISH,276
ENGLISH 290-7,SP TOP IN LANG & LIT,lec,1,Julianne Werlin,WF 11:45AM - 1:00PM,1.0,,ENGLISH,290
ENGLISH 290S,SP TOP IN LANG. & LIT,lec,1,Victor H Strandberg,WF 10:05AM - 11:20AM,1.0,,ENGLISH,290
ENGLISH 290S-2,SP TOP 18TH & 19TH CENTURY LIT,lec,1,Akhil Sharma,MW 11:45AM - 1:00PM,1.0,,ENGLISH,290
ENGLISH 290S-2,SP TOP 18TH & 19TH CENTURY LIT,lec,2,Michael D'Alessandro,TuTh 1:25PM - 2:40PM,1.0,,ENGLISH,290
ENGLISH 320S,INT. WORKSHOP IN WTG OF POETRY,lec,1,Joseph Donahue,Th 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,320
ENGLISH 321S,INT. WORKSHOP WTG OF FICT.,lec,1,Akhil Sharma,W 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,321
ENGLISH 336,SHAKESPEARE THROUGH 1600,lec,1,Leonard Tennenhouse,MW 1:25PM - 2:40PM,1.0,"EI,R,C,ALP",ENGLISH,336
ENGLISH 338S,MILTON,lec,1,David Aers,TuTh 10:05AM - 11:20AM,1.0,"EI,R,C,ALP",ENGLISH,338
ENGLISH 373,AMER LIT COLD WAR & AFTER,lec,1,Thomas J Ferraro,TuTh 10:05AM - 11:20AM,1.0,ALP,ENGLISH,373
ENGLISH 377S,CONTEMPORARY NOVEL,lec,1,Nancy Armstrong,MW 1:25PM - 2:40PM,1.0,"C,ALP",ENGLISH,377
ENGLISH 379S,FICTIONS THAT MARK THE MOMENT,lec,1,Wahneema Lubiano,MW 3:05PM - 4:20PM,1.0,"CCI,EI,R,C,ALP,CZ",ENGLISH,379
ENGLISH 380S,TONI MORRISON,lec,1,Joseph Winters,Tu 3:05PM - 5:35PM,1.0,"CCI,EI,C,ALP,CZ",ENGLISH,380
ENGLISH 390S-1,SINGLE AMERICAN AUTHOR (TOP),lec,1,Nathaniel E Mackey,TuTh 11:45AM - 1:00PM,1.0,,ENGLISH,390
ENGLISH 395,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,MW 11:45AM - 1:00PM,1.0,"CCI,C,SS",ENGLISH,395
ENGLISH 421S,ADV WORKSHOP WTG. FICTION,lec,1,John Paul Gritton,W 3:05PM - 5:35PM,1.0,"W,ALP",ENGLISH,421
ENGLISH 480S,UNDERSTANDING MEDIATION,lec,1,Markos Hadjioannou,TuTh 11:45AM - 1:00PM,1.0,"CCI,C,ALP,CZ",ENGLISH,480
ENGLISH 490S-10,SP TOP CRITICISM/THEORY/METH,lec,1,Robyn Wiegman,TuTh 3:05PM - 4:20PM,1.0,,ENGLISH,490
ENGLISH 89S,1ST-YR SEM LIT (TOP),lec,1,Ranjana Khanna,TuTh 1:25PM - 2:40PM,1.0,,ENGLISH,89
ENGLISH 89S,1ST-YR SEM LIT (TOP),lec,2,Charlotte S Sussman,WF 11:45AM - 1:00PM,1.0,,ENGLISH,89
ENVIRON 102,INTRO TO ENVIRON SCI/POL,lec,1,Rebecca L Vidra,MW 10:05AM - 11:20AM,1.0,"STS,NS",ENVIRON,102
ENVIRON 102,INTRO TO ENVIRON SCI/POL,lec,2,Jennifer J Wernegreen,MW 3:05PM - 4:20PM,1.0,"STS,NS",ENVIRON,102
ENVIRON 147,ISRAEL/PALESTINE,lec,1,"Erika S Weinthal, Rebecca Stein",MW 10:05AM - 11:20AM,1.0,"CCI,EI,C,SS",ENVIRON,147
ENVIRON 148FS,GENOMICS OF SYMBIOSIS,lec,1,Francois M Lutzoni,TuTh 3:05PM - 4:20PM,1.0,"R,STS,C,NS",ENVIRON,148
ENVIRON 153,ECOSYSTM HLTH/HUMAN WELL-BEING,lec,1,Julie A Reynolds,WF 10:05AM - 11:20AM,1.0,"STS,NS",ENVIRON,153
ENVIRON 201,INTEGRATING ENV SCI/POL,lec,1,Charlotte Clark,WF 1:25PM - 2:40PM,1.0,"STS,NS,SS",ENVIRON,201
ENVIRON 210D,CONSERVING THE VARIETY OF LIFE,lec,1,Stuart L Pimm,MW 4:40PM - 5:55PM,1.0,"NS,SS",ENVIRON,210
ENVIRON 210D,CONSERVING THE VARIETY OF LIFE,dis,1,Stuart L Pimm,M 1:25PM - 2:40PM,1.0,"NS,SS",ENVIRON,210
ENVIRON 210D,CONSERVING THE VARIETY OF LIFE,dis,2,Stuart L Pimm,Th 4:40PM - 6:40PM,1.0,"NS,SS",ENVIRON,210
ENVIRON 223,ENVIRON/CAPITALISM IN LAT AMER,lec,1,Gabriela Goldin Marcovich,TuTh 4:40PM - 5:55PM,1.0,"R,W,C,CZ,SS",ENVIRON,223
ENVIRON 226S,FIELD METH EARTH/ENV SCI,lec,1,Gary Stephen Dwyer,Tu 8:45AM - 11:15AM,1.0,"R,W,C,NS",ENVIRON,226
ENVIRON 228S,HOW PLANTS FEED/FUEL THE WORLD,lec,1,Jean- Christophe Domec,MW 10:05AM - 11:20AM,1.0,"STS,IMMERSE,C,NS",ENVIRON,228
ENVIRON 231,ENERGY AND ENVIRONMENT,lec,1,Lincoln F Pratson,MW 1:25PM - 2:40PM,1.0,"STS,C,NS,SS",ENVIRON,231
ENVIRON 265,ENVIRONMENTAL LAW AND POLICY,lec,1,Donald Hornstein,Tu 3:05PM - 5:35PM,1.0,SS,ENVIRON,265
ENVIRON 274,"PEOPLE, PLANTS, AND POLLUTION",lec,1,William Wilson,MW 3:05PM - 4:20PM,1.0,"STS,C,NS",ENVIRON,274
ENVIRON 276,"DENIAL, FAITH, REASON",lec,1,Dirk Philipsen,TuTh 1:25PM - 2:40PM,1.0,"EI,C",ENVIRON,276
ENVIRON 290S,SP TOP ENVIRON SCI/POL,lec,1,Ryan Michael Juskus,WF 10:05AM - 11:20AM,1.0,,ENVIRON,290
ENVIRON 310,FOREST MEASUREMENTS,lec,1,Nicolette L Cagle,W 1:25PM - 4:00PM,1.0,NS,ENVIRON,310
ENVIRON 311,DENDROLOGY,lec,1,Nicolette L Cagle,M 1:25PM - 4:00PM,1.0,NS,ENVIRON,311
ENVIRON 315S,ENVIRON. ISSUES & THE DOC ARTS,lec,1,Miguel Rojas Sotelo,WF 10:05AM - 11:20AM,1.0,"C,ALP",ENVIRON,315
ENVIRON 332S,ENVIRONMENTAL JUSTICE,lec,1,Christopher D Timmins,MW 10:05AM - 11:20AM,1.0,"EI,R,W,C,SS",ENVIRON,332
ENVIRON 338S,FOOD SYSTEM LIFECYCLE ANALYSIS,lec,1,Dalia Patino Echeverri,MW 8:30AM - 9:45AM,1.0,"R,STS,NS",ENVIRON,338
ENVIRON 361LS,FIELD ECOLOGY,lec,1,Justin Wright,W 3:05PM - 4:20PM,1.0,"R,W,C,NS",ENVIRON,361
ENVIRON 361LS,FIELD ECOLOGY,lab,1,Justin Wright,F 1:25PM - 4:55PM,1.0,"R,W,C,NS",ENVIRON,361
ENVIRON 461,OCEAN ENGINEERING,lec,1,"Douglas P Nowacek, Martin A Brooke",TuTh 1:25PM - 2:40PM,1.0,C,ENVIRON,461
ENVIRON 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Prasad S Kasibhatla,MW 11:45AM - 1:00PM,1.0,,ENVIRON,89
ENVIRON 89S,FIRST-YEAR SEMINAR (TOP),lec,2,David E Hinton,TuTh 11:45AM - 1:00PM,1.0,,ENVIRON,89
EOS 101,THE DYNAMIC EARTH,lec,1,Emily M Klein,MW 3:05PM - 4:20PM,1.0,"STS,NS",EOS,101
EOS 102,THE DYNAMIC OCEANS,lec,1,Alexander Glass,TuTh 3:05PM - 4:20PM,1.0,"STS,C,NS",EOS,102
EOS 201L,EARTH MATERIALS,lec,1,Alan E Boudreau,MW 1:25PM - 2:40PM,1.0,NS,EOS,201
EOS 201L,EARTH MATERIALS,lab,1,Alan E Boudreau,Th 1:25PM - 3:25PM,1.0,NS,EOS,201
EOS 226S,FIELD METH EARTH/ENV SCI,lec,1,Gary Stephen Dwyer,Tu 8:45AM - 11:15AM,1.0,"R,W,C,NS",EOS,226
EOS 231,ENERGY AND ENVIRONMENT,lec,1,Lincoln F Pratson,MW 1:25PM - 2:40PM,1.0,"STS,C,NS,SS",EOS,231
EOS 401,GEOLOGY OF NORTH CAROLINA,lec,1,Alexander Glass,MW 3:05PM - 4:20PM,1.0,"STS,NS",EOS,401
ETHICS 101,CHALLENGES LIVING ETHICAL LIFE,lec,1,David C Toole,MW 1:25PM - 2:40PM,1.0,"EI,C,CZ",ETHICS,101
ETHICS 129FS,HUMAN RIGHTS & WORLD POLITICS,lec,1,Juliette Duara,TuTh 1:25PM - 2:40PM,1.0,"EI,C,SS",ETHICS,129
ETHICS 150FS,"CITIZENSHIP, PATRIOTISM, & ID",lec,1,Ian R Macmullen,MW 1:25PM - 2:40PM,1.0,"EI,C,CZ,SS",ETHICS,150
ETHICS 160FS,GLOBALIZATION/CORP CITIZENSHIP,lec,1,Dirk Philipsen,TuTh 10:05AM - 11:20AM,1.0,"EI,C,SS",ETHICS,160
ETHICS 170FS,LIBERTY AND EQUALITY,lec,1,Jed W Atkins,MW 3:05PM - 4:20PM,1.0,"CCI,EI,C,CZ,SS",ETHICS,170
ETHICS 189,WHAT NOW?,lec,1,Christian Paul Ferney,W 4:40PM - 5:55PM,0.5,,ETHICS,189
ETHICS 189,WHAT NOW?,lec,2,Christian Paul Ferney,Th 4:40PM - 5:55PM,0.5,,ETHICS,189
ETHICS 215,RESETTLING REFUGEES IN DURHAM,lec,1,Suzanne E Shanahan,Tu 5:45PM - 8:30PM,0.5,SL,ETHICS,215
ETHICS 215,RESETTLING REFUGEES IN DURHAM,lec,2,Suzanne E Shanahan,Tu 6:00PM - 8:30PM,0.5,SL,ETHICS,215
ETHICS 215,RESETTLING REFUGEES IN DURHAM,lec,3,Suzanne E Shanahan,Tu 5:45PM - 8:30PM,0.5,SL,ETHICS,215
ETHICS 215,RESETTLING REFUGEES IN DURHAM,lec,4,Suzanne E Shanahan,Tu 5:45PM - 8:30PM,0.5,SL,ETHICS,215
ETHICS 215,RESETTLING REFUGEES IN DURHAM,lec,5,Suzanne E Shanahan,Tu 5:45PM - 8:30PM,0.5,SL,ETHICS,215
ETHICS 259,NEWS/MORAL BATTLEGROUND,lec,1,Departmental Staff,M 3:05PM - 5:35PM,1.0,"EI,R,W,C,SS",ETHICS,259
ETHICS 270,BUSINESS ETHICS,lec,1,Wayne John Norman,M 3:05PM - 5:35PM,1.0,"EI,C,SS",ETHICS,270
ETHICS 275,DEMOCRACY: ANCIENT AND MODERN,lec,1,Jed W Atkins,TuTh 1:25PM - 2:40PM,1.0,"CCI,EI,SIGNATURE,C,CZ,SS",ETHICS,275
ETHICS 285,"DENIAL, FAITH, REASON",lec,1,Dirk Philipsen,TuTh 1:25PM - 2:40PM,1.0,"EI,C",ETHICS,285
ETHICS 303D,RELIGION RESTRICTIONS VIOLENCE,lec,1,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",Tu 3:05PM - 5:35PM,1.0,"CCI,EI,C,CZ",ETHICS,303
ETHICS 303D,RELIGION RESTRICTIONS VIOLENCE,dis,1,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",W 8:30AM - 9:20AM,1.0,"CCI,EI,C,CZ",ETHICS,303
ETHICS 303D,RELIGION RESTRICTIONS VIOLENCE,dis,2,"Ellen F Davis, Laura S Lieber, Tuncay A Antepli",W 10:05AM - 10:55AM,1.0,"CCI,EI,C,CZ",ETHICS,303
